feature,importance_mean,importance_std
vgrf_right_10,0.007440521888932983,0.00029555829228322835
vgrf_right_9,0.007379170855591722,0.000350039576638545
vgrf_left_83,0.007121560923347791,0.00044513079695004796
vgrf_right_82,0.006906580817968533,0.0007047706339938542
vgrf_right_11,0.0068782480099006445,0.00019113042740211215
vgrf_left_84,0.006859476118745688,0.0005560979080491231
vgrf_left_81,0.006788958388003885,0.0004332442550983754
vgrf_left_86,0.0067640877477751936,0.000326120081830022
vgrf_right_83,0.006732994688351024,0.0005596497785478222
vgrf_right_84,0.006726045631346244,0.0003033037609472271
vgrf_right_12,0.006719515062082881,0.0003554853714482843
vgrf_left_87,0.006712201879435687,0.00042453517839027545
vgrf_right_8,0.006633546707439453,0.0001711240802917472
vgrf_right_81,0.006620118033755751,0.0004421142984325227
vgrf_left_80,0.006579172461572647,0.0004034583435686194
vgrf_left_82,0.006522064099572855,0.00018184371300148376
vgrf_right_79,0.006484312833145545,0.0004348124049728363
vgrf_right_14,0.006445397070232261,0.0003439844110558001
vgrf_left_85,0.0064138742745414755,0.00043444120080090556
vgrf_right_13,0.00637439629314378,0.00024549284350354635
vgrf_right_85,0.006354937955956807,0.0005206261004511933
vgrf_right_87,0.006352755372105778,0.00032798082881693366
vgrf_right_80,0.006206741703088325,0.00038882154351379286
vgrf_left_78,0.006169764527543431,0.00024941011537842604
vgrf_left_88,0.006153046814562279,0.0004964887584442813
vgrf_right_86,0.006149049362609116,0.00035979892543440385
vgrf_right_15,0.006145263971404446,0.0003102815121489778
vgrf_right_16,0.006100207188144235,0.00032041408105248583
vgrf_left_79,0.005945051911767862,0.0003797520165282173
vgrf_right_7,0.00588799038256429,0.00034241299579404217
vgrf_left_89,0.005844101620419218,0.00031535339896916894
vgrf_right_88,0.005743640229336333,0.0003546413166443974
vgrf_right_17,0.005714293389007019,0.00021449882872530364
vgrf_left_9,0.005659080476922674,0.0006471288592385874
vgrf_right_78,0.005591485757371717,0.0005819385262270685
vgrf_right_18,0.005525249796803933,0.00023596890447609526
vgrf_left_90,0.005519570422839371,0.0001897854115973154
vgrf_right_76,0.0055031925063098175,0.00024502287316067735
vgrf_left_15,0.005479348546664519,0.0003561758924347221
vgrf_right_77,0.005473494079556463,0.00021775711034564759
vgrf_left_10,0.0054705753033808206,0.00017595765738899683
vgrf_left_8,0.0054258664895800775,0.00044922144140728483
vgrf_left_76,0.005424661905097161,0.0003633832760184421
vgrf_left_77,0.005414334898533113,0.0002489412487427305
vgrf_left_11,0.0052095037640865535,0.0005628363999040085
vgrf_right_89,0.005093263283964955,0.0005889032855098443
vgrf_left_7,0.005080080398247988,0.0001810864798312758
vgrf_right_19,0.005047912425607648,0.00047780257336344807
vgrf_left_12,0.004989282573650522,0.0003352970511419177
vgrf_right_75,0.004955742856520029,0.00034914046076232885
vgrf_right_6,0.004927360431894767,0.00036431054949591634
vgrf_left_91,0.004883811996153442,7.625871267658039e-05
vgrf_left_14,0.004778885817002499,0.00036104805085012445
vgrf_right_20,0.004741593240976116,0.0004135894258984989
vgrf_right_21,0.004718638754942117,0.00019518379939144627
vgrf_left_13,0.004677652382358777,0.0005870252798822283
vgrf_left_16,0.0046553450256123785,0.00022696187379409914
vgrf_right_74,0.004644109630417637,0.00048295791247542964
vgrf_left_18,0.004560772310627082,0.00030042952106000407
vgrf_right_73,0.004537790579377021,0.00030296062855996586
vgrf_left_75,0.0045356945065182066,0.00031056776794484637
vgrf_left_19,0.004454086721022765,0.00045385969903642286
vgrf_left_17,0.004436643600166134,0.0003650320026398351
vgrf_right_90,0.004429991972889314,0.0003419405222996282
vgrf_left_74,0.004307938526439648,0.00022943973354367132
vgrf_right_22,0.004288310687102647,0.00020982385151286552
vgrf_left_6,0.004263912638223522,0.00044133808730594003
vgrf_left_93,0.004252963447551506,0.00015091039200644028
