feature,importance_mean,importance_std
cop_ap_range_aff,0.13055430005652335,0.0030057037843428096
cop_path_length_mean,0.11520555552694116,0.0015639464273360705
vgrf_peak_unaff,0.08835219069146162,0.001398900012090036
vgrf_peak_asym,0.0778908249317471,0.002073035681017537
cop_path_length_aff,0.06367746031206116,0.002813679364367333
vgrf_peak_aff,0.05789697942547123,0.0017188294127992792
loading_rate_mean,0.04773901202048334,0.0037900760047867776
loading_rate_max,0.04640223559238155,0.0026006762172693498
loading_rate_sym,0.0177509603439444,0.0015608547430917168
vgrf_peak_mean,0.016799174854132782,0.00037465243837148034
cop_ml_range_mean,0.015470383957036116,0.0014424061158807722
cop_ap_range_mean,0.012596022298920439,0.0019781884107246913
loading_rate_asym,0.011327037840743025,0.0011889150323751317
ap_braking_impulse_asym,0.01051958895609082,0.0018118668739472966
vgrf_peak_diff,0.01043520199854533,0.0017280898781711614
cop_ml_range_asym,0.010103414664177069,0.0011580045931542824
cop_ap_range_asym,0.009362739627721894,0.002353626277557384
cop_ml_range_aff,0.0054247307682590675,0.0012448127472242912
vgrf_peak_max,0.004971899951236714,0.0004032062143384281
ap_braking_impulse_mean,0.0030819675493624077,0.001310342989584513
ap_propulsion_impulse_asym,0.002415443321574018,0.0006827536160506229
vgrf_left_8,0.0015945573552466508,0.0006884374548457483
vgrf_left_7,0.0015068539334033072,0.0009122883650991604
cop_ml_range_sym,0.0013828519719133459,0.000640557256604754
vgrf_left_6,0.001296691443527176,0.0009296053363816866
vgrf_left_5,0.001017772706993003,0.0005538483550800388
vgrf_right_6,0.000611279850358759,0.0006083353681145592
ap_propulsion_impulse_sym,0.0006008692243697156,0.0007714846009326728
vgrf_left_59,0.00054495723775152,0.0003021157545923165
vgrf_left_58,0.000543605278698045,0.00029300070275628596
vgrf_right_7,0.0005075737256785117,0.0007888439909986262
vgrf_right_92,0.0005041826173693865,0.0003819788264155106
vgrf_left_62,0.00044378016442446765,0.00023385215769847984
vgrf_left_55,0.00042662865126700253,0.00042701740178130763
vgrf_left_53,0.0004230421457610989,0.0003295871676485527
vgrf_left_56,0.00032645734316725237,0.00030919583096531116
vgrf_left_9,0.00032519575358352926,0.0009385814334044733
vgrf_right_94,0.0003069312956714532,0.0002339119483508624
vgrf_left_50,0.00030225273687120027,0.00031770693103138964
vgrf_right_16,0.00030035146141572656,0.0005630679867091813
vgrf_right_91,0.00028672449485884767,0.00034036498558165997
vgrf_right_73,0.0002798801397981499,0.00023832608001049912
vgrf_left_92,0.0002701864851557545,0.00030838479448201515
vgrf_right_56,0.00026276436100091115,0.0004207583445921909
vgrf_right_15,0.0002526145612910424,0.00030438537731206983
vgrf_right_87,0.0002471756913162815,0.0006739523674830477
vgrf_left_60,0.00024303196233148582,0.00017413801119222475
vgrf_left_4,0.00023646707015314571,0.00034114792032062893
