feature,importance_mean,importance_std
push_off_index,0.022164583338614152,0.0009068382803170794
ap_propulsion_impulse_mean,0.02158799413471797,0.0010778879797307304
ap_propulsion_impulse_asym,0.018412644908890653,0.0018072184297419336
loading_rate_asym,0.014133297375881315,0.0013155001902619714
cop_ap_range_aff,0.014059852903308889,0.001236824497167282
cop_path_length_aff,0.013454749507923469,0.0006065673671906234
vgrf_right_8,0.011632440391387422,0.00023982737119108275
vgrf_right_7,0.011553560006486241,0.0006347171640420021
vgrf_left_8,0.01095030052993684,0.0005228545662426947
vgrf_right_9,0.01051619418919556,0.0004967939902896901
vgrf_left_7,0.010453365526517922,0.00047136205935782927
vgrf_left_9,0.010193472152247595,0.00047049120715272544
vgrf_left_10,0.010184036313040745,0.0006579889950112099
vgrf_right_10,0.009778567456811871,0.0008042338847520809
vgrf_right_6,0.009734442203403183,0.0006449133537644469
vgrf_left_11,0.00962243501769675,0.0005554906348314851
cop_ml_range_aff,0.009599206770999125,0.0009122427042728049
vgrf_left_6,0.009413869993218138,0.0007880613375699586
vgrf_left_12,0.00940039226918521,0.0007122753527870259
vgrf_right_11,0.009209154786846053,0.0010446372125113264
vgrf_left_13,0.00903442720780694,0.0003163606131918987
vgrf_right_12,0.008724425930011881,0.0009236942202812256
loading_rate_max,0.008663286482813804,0.0008191272665945403
vgrf_right_13,0.008363441561594031,0.0008429226313119343
vgrf_right_14,0.007960028408501185,0.00042401975383225414
vgrf_right_5,0.007884889382515614,0.0006850347441709225
cop_ml_range_asym,0.007721087642116364,0.0006515441816577327
vgrf_left_15,0.0076125009198400925,0.00044064050428048354
vgrf_left_14,0.007603152333238561,0.00051335810361112
cop_ap_range_asym,0.007525415707080296,0.0006097090068786401
vgrf_left_19,0.0075173646837652045,0.0009536510055908156
vgrf_left_20,0.007411647999597815,0.0002338069118895706
vgrf_left_5,0.00737745502888607,0.0002418389590916161
ap_braking_impulse_asym,0.007367650801558501,0.00020667141142839584
vgrf_left_17,0.0071829758436037896,0.00035471520580974736
vgrf_left_18,0.007147547757628647,0.0005599466635022489
vgrf_left_21,0.007060837025866707,0.00023002815555762718
vgrf_peak_mean,0.007037069785939276,0.0006238720824930018
vgrf_left_16,0.0069851182453949615,0.0004764686601717329
vgrf_right_15,0.006880967930151605,0.0004803918465959167
loading_rate_mean,0.006736186390135779,0.0006149783441973673
loading_rate_sym,0.006654416203922464,0.00026010659896336314
vgrf_left_22,0.006435492780527618,0.000342240486823256
vgrf_right_18,0.006347674828741235,0.00034148407142229015
vgrf_right_20,0.006231984134684576,0.0002643641352392621
vgrf_right_16,0.00620614475858845,0.0006826202682943884
vgrf_right_19,0.006195169894365193,0.00023562397438748247
vgrf_right_85,0.006025834346059545,0.00032711996472968796
vgrf_right_17,0.006022399633951991,0.00043555125981618837
vgrf_peak_aff,0.005981358367637179,0.00048440914374171156
vgrf_left_87,0.005923431632856357,0.0002771711002790952
vgrf_left_23,0.005916312495988696,0.000346810080671649
vgrf_peak_asym,0.005843939279467936,0.00028578838011180107
vgrf_left_86,0.005835858635594149,0.0006427828778206236
vgrf_left_88,0.00578847172865975,0.0004397671747207052
vgrf_right_83,0.00572874263345211,0.0002833302576427916
vgrf_left_83,0.005664441745493321,0.0004491934365830042
vgrf_left_82,0.005603549887601589,0.0003963860767885817
vgrf_right_82,0.005588012179442892,0.0006400532915284467
vgrf_right_84,0.005585020179779687,0.0008010945948049042
vgrf_right_79,0.005584496730453692,0.00044336504151983426
vgrf_left_85,0.005582440721599724,0.00032014809242937375
vgrf_right_86,0.0055715856634715785,0.0009104110332843841
vgrf_right_87,0.005553886962918609,0.0006776142933282988
vgrf_right_21,0.005551115706346366,0.0005986533948380546
cop_path_length_mean,0.005523180011491502,0.000662649577448301
vgrf_right_81,0.005487801883341104,0.0005341314139429167
vgrf_right_80,0.005408512129995713,0.0007660620800137244
vgrf_left_89,0.005377753938650654,0.0007977705930958371
cop_ml_range_mean,0.005347896398309659,0.0003738756917335056
vgrf_right_77,0.005281595060178179,0.0005314357806935196
vgrf_left_90,0.0052744859936183055,0.00016289528034159974
vgrf_left_81,0.0052616681217444675,0.0006917614645228046
vgrf_right_4,0.005255484299820723,0.0005155457197344344
vgrf_left_24,0.00523976217788884,0.00035165119225803395
vgrf_left_80,0.005154588048160602,0.0005250842814501529
vgrf_right_78,0.005150199061486904,0.00018081514353184602
vgrf_right_88,0.005090901063737663,0.00030157426219554727
vgrf_left_91,0.005067477556257183,0.000621303494270406
vgrf_left_79,0.0049912401462874015,0.0006614629489697266
vgrf_right_89,0.0049609031412790605,0.0001295490289931838
vgrf_right_22,0.004959084244073919,0.0006816464217689464
vgrf_left_77,0.004953221245796935,0.0007530223658918824
vgrf_left_25,0.004937727066743803,0.00023286432321936783
vgrf_right_23,0.004914925591077401,0.0006479347998561924
vgrf_peak_max,0.0048931191264402814,0.00032146126830438873
vgrf_left_84,0.0048857733172640305,0.00010145376924388458
vgrf_left_4,0.004883973761478666,0.0005417171869939197
vgrf_right_90,0.004815970840045969,0.0007032481660830062
vgrf_left_78,0.004759360696351256,0.0005218594493623279
ap_braking_impulse_mean,0.004747312907785695,0.000762026092438681
vgrf_right_91,0.004609467466142214,0.00027830998119007095
vgrf_left_26,0.004513996996840364,0.0006585407862255401
vgrf_left_92,0.004413363019046712,0.0007439771002994655
vgrf_right_74,0.0043012867657317155,0.00044094883378340206
vgrf_left_27,0.004261106718017493,0.00047439121248896577
vgrf_right_76,0.004229874866125383,0.00045725276272924424
vgrf_left_28,0.004222965462234196,0.00027813834440236956
vgrf_left_76,0.004202535825452047,0.0003070946028943803
vgrf_left_29,0.004192221689486186,0.00036506916429448534
vgrf_right_24,0.004122248394794292,0.00019728291348690836
vgrf_right_25,0.004108567078118108,0.00035717362588466844
vgrf_peak_unaff,0.004071569520947604,0.0004336502307892789
vgrf_right_75,0.0039843966662772125,0.0002800532140169232
vgrf_right_26,0.003914882515870977,0.0002223578419382818
vgrf_right_27,0.003908656517229025,0.0006019231852034161
vgrf_left_93,0.0039015350968804262,0.0005886334255293703
vgrf_right_92,0.0038617339157708485,0.00021232370226891296
vgrf_peak_diff,0.0037284461803388956,0.0006039939742446662
vgrf_left_55,0.003705914043269987,0.00018002298554741148
vgrf_right_45,0.003681412903290782,0.00024038532873217136
vgrf_right_46,0.0036713889194493364,0.0004265377822216143
vgrf_left_31,0.0036584574570266205,0.0003008734074735816
vgrf_left_50,0.0036390616899911964,0.0003886875858766538
vgrf_right_30,0.0036177673547392207,0.00011368746692274558
vgrf_left_30,0.0035818755312046592,0.0004945536654973626
vgrf_right_73,0.0035800836523542045,0.0003608956207322249
vgrf_right_93,0.0035422469126346946,0.0006326264621321574
vgrf_left_75,0.003524682424235337,0.00026240584779868846
vgrf_left_32,0.003510977485400213,0.00011986178113789103
vgrf_left_74,0.0034868312772645903,0.0006888093383555931
vgrf_left_56,0.0034676729089611726,0.00044631261910292396
vgrf_left_47,0.0034670341226592737,0.00045369590782853717
vgrf_right_47,0.003463591631549878,0.0005384320874882235
vgrf_right_43,0.0034599400266783985,0.00010260057409443368
vgrf_left_33,0.0034488204952764613,0.00022214851556548107
vgrf_right_49,0.003435022943452437,0.0004004729738895293
vgrf_left_49,0.0034269948656480364,0.000324169526470269
vgrf_left_53,0.003399450178082031,0.0003639038253798128
vgrf_right_44,0.0033945769104788636,0.00026438231457361164
vgrf_right_28,0.003391081475433566,0.0006397514750233139
vgrf_right_29,0.003384967926145377,0.0006032887841520194
vgrf_left_73,0.0033816918796715223,0.0002734372708738937
vgrf_right_48,0.00336122032967614,0.00016021042884036216
vgrf_left_46,0.003318246746404019,0.00030349196688259555
vgrf_right_32,0.003292269420692584,0.0004673651945988919
vgrf_right_53,0.003282047801211685,0.00015846272785222717
vgrf_right_51,0.003279656353327831,0.0003588261713726689
vgrf_left_35,0.0032442836939116535,0.0002871240425642104
vgrf_left_52,0.003217760965734273,0.0003394840139943053
vgrf_right_55,0.00319702601885099,0.0003077291469411858
vgrf_right_42,0.003154429474905651,0.00045339294904647915
vgrf_right_31,0.0031470177696101055,0.00021729317592993533
vgrf_left_44,0.0031379174601909865,0.00018065951914958284
vgrf_right_41,0.003112385342043922,0.0003076189115068556
vgrf_left_45,0.0031012834691757753,0.00024420079854086573
vgrf_left_54,0.003100696069109854,0.0003323647013205757
vgrf_right_54,0.0031004260586913633,0.00018988728680402754
vgrf_right_40,0.003094461646637359,0.00019021802732961825
vgrf_right_57,0.003089415976155907,0.00023013777927990295
vgrf_left_48,0.0030780312153259938,0.00023934134489888035
vgrf_right_72,0.003077896573116079,0.00023656229129347722
vgrf_left_57,0.0030598688572789135,0.00045674066944636577
vgrf_left_94,0.00305787012141896,0.00043380855428708204
vgrf_right_37,0.003037802392980615,0.0003984117284906846
vgrf_left_34,0.0030300504412574814,0.0004046110548561784
vgrf_left_58,0.003029318100439071,0.0002687856660165291
vgrf_left_43,0.0029905861198229466,0.0005478125522202351
vgrf_right_34,0.0029752120194388,0.000383515097018454
vgrf_left_51,0.0029625094963686926,0.00016851886066398096
vgrf_right_39,0.002958734457464307,0.0003348274337186358
vgrf_right_33,0.00294887548078544,0.0005463421865852143
vgrf_right_50,0.0029271801796414863,0.00022179359416111332
vgrf_left_72,0.0028802614510427204,0.00013498433826636646
vgrf_left_37,0.0028781330152897857,0.0004674737392499499
vgrf_left_71,0.002863611220530182,0.0001469633893291051
vgrf_left_38,0.0028267001731244077,0.0003536985334266861
vgrf_right_56,0.002819928913710501,0.00041595555334278785
vgrf_right_52,0.0027554095796880505,0.0006978021952863414
vgrf_left_3,0.0027422933500791612,0.00048827246994839985
vgrf_right_38,0.0027384123595092904,0.0003238859573168265
vgrf_right_35,0.002735250487950691,0.0004896840800221108
vgrf_right_71,0.002728643368323147,0.00022329835424377554
vgrf_right_94,0.0027284006468172085,0.0002749918257885151
vgrf_left_42,0.002686107926199499,0.00028289771957145136
vgrf_right_3,0.0026707683968818507,0.0005414315740968959
vgrf_left_69,0.0026266292495991327,0.00047153114068036137
vgrf_left_36,0.002596758409770805,0.00024058631777334
ap_propulsion_impulse_sym,0.0025874864688207656,0.0007424701617397191
vgrf_right_59,0.0025822588378945134,0.00038102466729900174
vgrf_left_70,0.0025551880455814357,0.00020239000504245115
cop_ml_range_sym,0.0025057661037265035,0.00038280920747735427
vgrf_left_67,0.0025041847108009164,0.00023542222235834153
vgrf_left_68,0.0024938531656139686,0.0004142543004364291
vgrf_right_36,0.002467084840079359,0.0003168933097621901
vgrf_left_59,0.0024666514449730448,0.00024361243861956166
vgrf_left_41,0.002432113488649823,0.0002725038503984279
vgrf_left_39,0.002394279889389672,0.00031095700309961843
vgrf_right_58,0.002386278749843984,0.0003146639930327269
vgrf_left_61,0.0023509150489483322,0.00031197099943618736
vgrf_left_60,0.002343564783670593,0.00047939894887172676
ap_braking_impulse_sym,0.0023016699393330065,0.00021289405219898047
vgrf_left_40,0.0023003604277737955,0.00020276879780022948
vgrf_left_95,0.0022741616696242417,0.00017401700081154394
vgrf_left_63,0.0022675195251450784,0.0002974683151932743
vgrf_right_70,0.0022394262636008743,0.0003959310490699973
vgrf_right_60,0.002157782053434687,0.00024131462840787604
vgrf_left_64,0.002089998286770478,0.00017985796542918853
vgrf_right_95,0.0020600329643832628,0.00029409182863136476
vgrf_left_66,0.001996626529647938,0.00017223679426080926
vgrf_left_65,0.0019942831635819227,0.00030552836451517857
vgrf_right_67,0.0019870970083210706,0.00021992258815085658
vgrf_right_69,0.0019863189304381466,0.000266289577872533
vgrf_right_61,0.0019616231189090393,0.000403622488401628
vgrf_right_64,0.0019513098205388823,0.000256495683227601
cop_ap_range_sym,0.0019265623078508875,0.00044253785727891724
vgrf_left_62,0.0018980975584412586,0.00036401296059084253
vgrf_right_66,0.0018196557255887092,0.00035731171196478186
vgrf_right_63,0.0018120181809818448,0.000453060986488681
vgrf_right_68,0.0017682745594599148,0.00036118995844531946
vgrf_right_65,0.0017236154575851037,0.0004148598812055418
vgrf_right_62,0.0016309355178460772,0.00042517046579242253
vgrf_right_96,0.0016012831943109872,0.0003542199926492779
vgrf_left_2,0.0014322414085242928,7.92934745952169e-05
vgrf_left_96,0.0013513372839735194,0.0003651893079429876
vgrf_right_2,0.0010040230072835498,0.00015720499143930132
vgrf_right_97,0.0008288912239221791,0.0002356117797575064
vgrf_left_97,0.0008234049171969904,0.00023455763429188633
vgrf_right_98,0.0004521857067457891,7.503163649124134e-05
vgrf_left_98,0.00041021919940538166,0.00012185653085933396
vgrf_right_99,0.0002200660806502386,8.695943222900765e-05
vgrf_left_1,0.0002090930569310645,7.801876189236175e-05
vgrf_right_1,0.00017574904790704782,0.00011642199661948995
vgrf_left_99,0.0001252380485522453,9.377473297743917e-05
vgrf_left_100,9.980539893879037e-05,3.4802245007116656e-05
vgrf_right_100,9.880759654650184e-05,6.070842682332892e-05
vgrf_left_0,8.099593335271215e-05,3.7903634666365685e-05
vgrf_right_0,7.077394857970542e-05,4.209228806610801e-05
cop_ap_range_mean,-5.569351039724779e-05,0.0007974287612881207
