feature,importance_mean,importance_std
loading_rate_sym,0.038325792264195656,0.0050388838776459785
vgrf_peak_mean,0.023772970002659367,0.003077009814872327
vgrf_peak_diff,0.01639704282962513,0.003779679829782441
vgrf_right_82,0.013723221276860898,0.0011334334865298556
vgrf_left_85,0.013486776042340099,0.0008048379902448119
vgrf_left_83,0.013430856950971636,0.0014579951707568862
vgrf_right_83,0.013328498342726359,0.0017462561492901157
vgrf_left_81,0.013279471120654706,0.0009724746801898934
vgrf_right_85,0.013224045228565484,0.0009443828292002662
vgrf_right_81,0.013223812646634369,0.0012485088813436525
vgrf_left_10,0.013123267365726998,0.0008863451618789445
vgrf_right_80,0.012946018068594346,0.0007010493081967026
vgrf_left_82,0.012942418543132893,0.0006619576003843702
vgrf_left_86,0.012892399442863512,0.0010594360588680556
vgrf_right_10,0.01265213133742078,0.001453727914674015
vgrf_left_87,0.01260361422872427,0.0014350724192797979
vgrf_right_84,0.012517231798200811,0.0010629357740970537
vgrf_left_84,0.012327874344940603,0.001761097494406569
vgrf_right_79,0.01229560602323403,0.0007389169166078682
vgrf_right_12,0.012193117860063074,0.0005997868494409476
vgrf_left_9,0.011807559047216577,0.0005965851250778172
vgrf_left_80,0.011785545474851023,0.001360251353715029
vgrf_right_87,0.011783726297519604,0.0010353926963972415
vgrf_right_88,0.011742419159590244,0.0008883071767797816
vgrf_right_86,0.011740522325052826,0.0016329569186226273
vgrf_left_88,0.01156009464563863,0.0008289549287265599
vgrf_left_79,0.011468396976247375,0.0010785236355522112
vgrf_right_14,0.011408362776439395,0.001494863581585241
vgrf_right_78,0.011396251136755598,0.0011958545675750194
vgrf_right_9,0.011207674255674838,0.0015807498624389107
vgrf_right_76,0.011201603293551266,0.001486227575449346
vgrf_right_13,0.01116214312266044,0.0008182885679691027
vgrf_right_89,0.011100964580322392,0.000712169415880209
vgrf_left_8,0.011022783620862708,0.000325325012523021
vgrf_left_11,0.010962238391077595,0.0022108060383365497
vgrf_right_77,0.010804906614053044,0.0011654158483326924
vgrf_right_15,0.010762993551208643,0.0005764819834028851
vgrf_right_11,0.010736836296398256,0.0012154595214036762
vgrf_right_17,0.010595251340968437,0.0006996791791009965
vgrf_right_19,0.010536021981222232,0.0008203548095213285
vgrf_left_13,0.010309277648634273,0.0015874068672199072
vgrf_left_78,0.010303899418165275,0.0013508560265166167
vgrf_left_14,0.010260224418111207,0.0014811946784953362
vgrf_left_15,0.010206676353200583,0.0017974543574302104
vgrf_right_16,0.010162760837468388,0.0022182742577865444
vgrf_left_77,0.01002137101949634,0.0011773984543148432
vgrf_left_89,0.009965357831944521,0.0009303597890253997
vgrf_right_8,0.009954772847135862,0.0007117467145210817
vgrf_right_7,0.009874812799146992,0.0009416833257546074
vgrf_left_18,0.009865029169329543,0.00040172493301730773
vgrf_left_12,0.009802172871031689,0.0013591579712786807
vgrf_right_74,0.009520359282371226,0.00031985336395375704
vgrf_left_17,0.009389990299855855,0.0007078598131818038
vgrf_left_7,0.009374418918161376,0.0008764796006625211
vgrf_right_18,0.009328910371566468,0.0007269018727904243
vgrf_left_16,0.009148028071422476,0.0018486671132059687
vgrf_right_75,0.00896549290642017,0.0010491615632599834
vgrf_right_22,0.008928086026416726,0.000564089989218399
vgrf_right_6,0.008845306298441602,0.0008966012029502543
vgrf_left_75,0.008820812148024793,0.0009257752150397372
vgrf_left_73,0.008820754069627679,0.0007597170681600633
vgrf_left_90,0.008819157094420849,0.0011649022581498557
vgrf_left_76,0.008716167175107481,0.0012011382203158216
vgrf_left_74,0.008716145262341013,0.0007593282065064013
vgrf_right_21,0.00854767543307131,0.001066840229564497
vgrf_left_6,0.008459740947515448,0.0012023361264468665
vgrf_right_73,0.008374007562172126,0.0006397639016293381
vgrf_left_19,0.008333025410142225,0.0014461030639698527
vgrf_right_90,0.008313123868845551,0.0011562137334214628
vgrf_left_21,0.00822481446570702,0.0009087726377922415
vgrf_right_20,0.008072498414740004,0.0010121255483784447
vgrf_left_91,0.008032145947791825,0.0006380282844912804
vgrf_right_72,0.007541805413217561,0.0012455046592572336
vgrf_left_72,0.007452766121354171,0.0009907344881369918
vgrf_right_24,0.0074014060220390036,0.0015821794956993329
vgrf_right_71,0.007374401133763264,0.0008705640208794048
vgrf_right_23,0.007343883865814882,0.0010641505745695677
vgrf_left_20,0.007339131040404423,0.000919517232344494
vgrf_right_26,0.007337407673866614,0.0010161522031278411
vgrf_left_22,0.007276666293499346,0.0007176942159260164
