model,balanced_accuracy,macro_f1,support,used_sklearn,optimal_threshold,feature_set
dummy,0.47707278330962544,0.42921024409663033,4109,True,0.01,covariate-only
logistic_regression,0.7246671408250356,0.7247956519756492,4109,True,0.51,covariate-only
random_forest,0.8840060455192034,0.8838671110306078,4109,True,0.43,covariate-only
dummy,0.47707278330962544,0.42921024409663033,4109,True,0.01,gait-only
logistic_regression,0.8629717875770507,0.8633602926331041,4109,True,0.5,gait-only
random_forest,0.8831836178283548,0.8837366176239111,4109,True,0.49,gait-only
dummy,0.47707278330962544,0.42921024409663033,4109,True,0.01,gait+covariate
logistic_regression,0.8806577761972498,0.8812439045276573,4109,True,0.56,gait+covariate
random_forest,0.9194206970128023,0.9193934830453152,4109,True,0.44,gait+covariate
