feature,importance_mean,importance_std
walking_speed,0.08288584873283322,0.0006993236869119636
height,0.05069321085579481,0.0033152723075706193
sex,0.031153808127769512,0.0019380930649429196
push_off_index,0.01982795001188471,0.0011856984862378826
weight,0.015942558860634826,0.0021964904818351522
age,0.015563318727825026,0.0013259106728379434
shoe_condition,0.011963783322001709,0.001134839438276429
ap_propulsion_impulse_asym,0.004422171177863743,0.0007131800182800299
cop_ap_range_asym,0.00413838409106333,0.000569904640172274
cop_path_length_aff,0.002204885199610318,0.0010393917830455212
cop_ml_range_aff,0.0014711231024652771,0.0008348315706189067
vgrf_peak_aff,0.001265010894758245,0.001295596610807011
ap_braking_impulse_asym,0.0005939630547302621,0.00025508736029640467
loading_rate_asym,0.0004007218700004311,0.0012996244459301135
vgrf_peak_asym,0.00020660164174222118,0.00105521877767928
cop_ml_range_asym,-0.00031800070101246637,0.0005706911301227015
vgrf_peak_unaff,-0.002277385344792782,0.0010246021362029512
cop_ap_range_aff,-0.0030474108378122254,0.0009010931705798892
