feature,importance_mean,importance_std
push_off_index,0.026420544620333487,0.0013803365119922399
cop_path_length_aff,0.021475911396600378,0.00021562406880455646
vgrf_peak_unaff,0.01908903291185534,0.0017070416467150757
shoe_condition,0.015191066776449913,0.001790803502554617
vgrf_peak_aff,0.014130492861655065,0.000983947783337685
ap_propulsion_impulse_asym,0.011580730786312655,0.0005308343518646035
loading_rate_asym,0.011531060474800136,0.0012918466447788116
vgrf_peak_asym,0.011416148050328433,0.0009747154071553993
cop_ap_range_asym,0.009350781844048018,0.0011064937638651188
cop_ap_range_aff,0.0039609954310548924,0.0009915228260816828
cop_ml_range_asym,0.0028108732373017032,0.0008117687676090494
ap_braking_impulse_asym,0.002441541321153984,0.000625917553701933
cop_ml_range_aff,0.0009916635555876963,0.001592792959458649
