feature,importance_mean,importance_std
loading_rate_sym,0.04508906421904859,0.004318369496565655
vgrf_peak_mean,0.028828880992253735,0.002036972945832052
vgrf_peak_diff,0.017777169391853344,0.002008464684152129
vgrf_left_85,0.013354908615027639,0.0012576494963023198
vgrf_left_82,0.012707582414790641,0.0014608380861458577
vgrf_right_82,0.012563938811731212,0.0015764719670364154
vgrf_right_10,0.01200889074714404,0.0014117175687562195
vgrf_right_13,0.011900708011494943,0.0009906153325067466
vgrf_left_18,0.01178124558364677,0.00038909880560119127
vgrf_right_81,0.011781017551268346,0.001026689517886819
vgrf_left_81,0.011712539171834813,0.001294222307035095
vgrf_right_9,0.011694396767956227,0.0013683925656813082
vgrf_right_84,0.011619360781280319,0.0012312196874760275
vgrf_left_84,0.011609310831747455,0.0014888967175233408
vgrf_right_83,0.011562581200861843,0.0012573761030713036
vgrf_left_10,0.011499221708926078,0.0016934244530442254
vgrf_right_12,0.01146494334847703,0.001015305574142527
vgrf_left_9,0.011399994620578568,0.0015387360848771808
vgrf_left_86,0.011390248028403781,0.0014494230266743863
vgrf_left_15,0.011338857884545962,0.0006584606816855717
vgrf_right_11,0.011191276932105731,0.00039679243186436483
vgrf_left_13,0.011178701035005335,0.001527113007574619
vgrf_left_83,0.01111600935922088,0.0010316680658964666
vgrf_left_79,0.010903227132537375,0.0007038101452593385
vgrf_left_8,0.01089182659687129,0.0005790064369302903
vgrf_right_8,0.010870212885177843,0.0013730183810178038
vgrf_left_16,0.010843951732813962,0.0012664907812428648
vgrf_right_85,0.010804695566122601,0.001097520535763039
vgrf_right_80,0.010795858026576144,0.0008702510180278466
vgrf_left_80,0.010783559200246073,0.0017882993707199505
vgrf_left_11,0.010736094539402764,0.0015648341856192302
vgrf_right_79,0.010735944772877292,0.0019927593644602916
vgrf_left_14,0.01068092205985922,0.001631800313176482
vgrf_right_86,0.010624986353923482,0.0007004172383093968
vgrf_left_17,0.010515150312175158,0.0011011019101537112
vgrf_right_14,0.010481904719577485,0.0009586661084202769
vgrf_left_12,0.010294575196450939,0.0012536574971393206
vgrf_right_17,0.010208049644797245,0.0006827671321346677
vgrf_left_87,0.009967876497807681,0.0011432558392177068
vgrf_right_15,0.009761515838934365,0.0011819765193491472
vgrf_right_87,0.009744235594791362,0.0014162379531271509
vgrf_left_7,0.009691216015524296,0.0016867274061879382
vgrf_left_78,0.009688670556021317,0.0013542582966824977
loading_rate_mean,0.009427936249282865,0.0015273210189804718
vgrf_left_23,0.009314198115962324,0.00115862873912118
vgrf_right_16,0.009274347985879516,0.0014272264012350094
vgrf_right_7,0.009271422017730967,0.0010655000175995247
vgrf_right_19,0.009220981176585962,0.0012223850815158927
